GTA06,Latitude,Longitude
8523,44.33057987,-79.72165003
8524,44.3222174,-79.70210006
8525,44.36920938,-79.690937
8526,44.36411519,-79.68153144
8527,44.33560142,-79.67203272
8528,44.36271784,-79.65898115
8529,44.34418943,-79.6418245
8530,44.35428514,-79.60819521
8531,44.36349259,-79.6377062
8532,44.37325363,-79.6558866
8551,44.22970536,-79.83900482
8552,44.26917944,-79.94491715
8553,44.20527428,-79.96434735
8554,44.32818368,-79.8756798
8555,44.38620169,-79.98119697
8556,44.52100532,-79.90238082
8557,44.33673558,-80.14977632
8558,44.41373468,-80.07808274
8559,44.3037687,-79.54109894
8560,44.243569,-79.61283578
8561,44.08623212,-79.82373266
8562,44.14722191,-79.86239417
8563,44.16377132,-79.86311113
8564,44.10637683,-79.57045171
8565,44.11882114,-79.5739795
8566,44.49943161,-80.27592723
8567,44.48769072,-80.21762975
8568,44.49251497,-80.1760047
8569,44.47067138,-80.06235155
8570,44.48713311,-80.02017243
8571,44.63918005,-79.97202261
8572,44.81701491,-79.98107147
8573,44.8003378,-79.8954799
8574,44.78291421,-79.93930166
8575,44.76653881,-79.89366917
8576,44.72776874,-79.87817565
8577,44.74201566,-79.88666418
8578,44.74884556,-79.89373043
8579,44.71621402,-79.72751709
8580,44.69134732,-79.81381929
8581,44.62903942,-79.60016627
8582,44.54713182,-79.68198695
8583,44.78984864,-79.53986388
8584,44.67880928,-79.46247344
8585,44.04941769,-79.91429585
8586,44.38441879,-79.55492658
8587,44.47362559,-79.71381575
8588,44.42766479,-79.57338797
8589,44.5612622,-79.2042564
8590,44.31643353,-79.62344823
8591,44.27338918,-79.76887466
8592,44.41485572,-79.82667957
8593,44.69498696,-79.25975039
8594,44.2725965,-79.53882443
8595,44.32850369,-79.54579018
8596,44.00764404,-79.80233272
8597,44.08879474,-79.73754417
8598,44.16217589,-79.58364594
8599,44.12216039,-79.55476845
8600,44.10922469,-79.5554872
8601,44.67950121,-79.90577328
8602,44.70685652,-79.88107869
8603,44.7554951,-79.81910282
8604,44.76524997,-80.07941618
8605,44.50980557,-80.22080047
8606,44.48217913,-80.23861595
8607,44.52104933,-80.26513607
8608,44.49725903,-80.2519471
8609,44.47352863,-80.12406199
8610,44.47136066,-80.09121774
8611,44.50341987,-80.04803462
8612,44.54844516,-79.99582454
8613,44.52832765,-80.01196699
8614,44.5132504,-79.98571772
8615,44.42328893,-80.11370957
8616,44.40701641,-80.1102438
8617,44.42999563,-80.08169474
8618,44.44023973,-80.1939247
8619,44.28570723,-79.89700974
8620,44.14776835,-79.83543331
8621,44.35452286,-79.54528917
8622,44.29457487,-79.67470511
8623,44.29040376,-79.6848119
8624,44.29076777,-79.70612395
8625,44.27828722,-79.6816301
8626,44.27983903,-79.67409808
8627,44.19009464,-79.70824249
8628,44.22234951,-79.68702169
8629,44.23163354,-79.5329028
8630,44.13399692,-79.67073482
8631,44.10204877,-79.63578903
8632,44.09549379,-79.63406766
8633,44.05678302,-79.65062504
8634,44.09710054,-79.62656154
8635,44.10231485,-79.5889555
8636,44.09571298,-79.56248634
8637,44.07817204,-79.59621514
8638,44.10642981,-79.62896678
8639,44.13580214,-79.5568892
8640,44.11454476,-79.59244488
8641,44.12856099,-79.58798718
8642,44.44174467,-79.71588902
8643,44.44085647,-79.75599236
8644,44.41918484,-79.73831664
8645,44.58188483,-79.87280642
8646,44.58790758,-79.86515692
8647,44.58200915,-79.75559939
8648,44.57730634,-79.80302292
8649,44.55522213,-79.52208707
8650,44.51811907,-79.63291088
8651,44.50522152,-79.45401457
8652,44.47997131,-79.60941424
8653,44.59123992,-79.34867066
8654,44.62966497,-79.36167275
8655,44.65141113,-79.36846966
8656,44.68324449,-79.39199383
8657,44.63149215,-79.45807454
8658,44.63853649,-79.71344312
8659,44.70431102,-79.64329604
8660,44.75801024,-79.76760368
8661,44.76686052,-79.71859117
8662,44.08348039,-79.78803008
8663,44.02438385,-79.80482187
8664,44.32482213,-80.09843167
8665,44.76425902,-79.92878078
8666,44.15663297,-79.8055981
8667,44.82798008,-80.18666289
8681,44.61852249,-79.39900074
8682,44.62401332,-79.42637268
8683,44.59716951,-79.39793729
8684,44.59091059,-79.43282098
8685,44.59691113,-79.45524528
8701,44.76278231,-79.01225223
8702,44.67478453,-78.83956745
8703,44.68161592,-78.70148951
8704,44.45666215,-78.95414597
8705,44.48325865,-78.81822933
8706,44.54754811,-78.76219758
8707,44.55471382,-78.64654445
8708,44.27785278,-78.89485737
8709,44.36972001,-78.78687359
8710,44.38594552,-78.72070374
8711,44.30801322,-78.76878189
8712,44.28456684,-78.7102673
8713,44.48179247,-78.58660571
8714,44.38250432,-78.60914346
8715,44.31257379,-78.52590027
8716,44.15852891,-78.64073206
8801,44.35816613,-78.29861377
8802,44.36319978,-78.28421575
8803,44.33476141,-78.33345546
8804,44.33923742,-78.31640335
8805,44.34788439,-78.28226435
8806,44.32213252,-78.34269323
8807,44.32237477,-78.32438204
8808,44.33523212,-78.30482944
8809,44.30100939,-78.37235294
8810,44.30858989,-78.35382121
8811,44.30417963,-78.33772491
8812,44.30819109,-78.32274354
8813,44.30809967,-78.30860543
8814,44.3128186,-78.29525413
8815,44.28250475,-78.36948675
8816,44.28791557,-78.34988345
8817,44.29196259,-78.33228702
8818,44.29449144,-78.31720674
8819,44.29775337,-78.29198599
8820,44.26824496,-78.36843222
8821,44.27443327,-78.34869556
8822,44.27774239,-78.3264006
8823,44.2713322,-78.31436853
8824,44.28241094,-78.29223444
8825,44.26093259,-78.35305147
8851,44.43853463,-78.34651741
8852,44.45362376,-78.11113391
8853,44.34360586,-78.00757969
8854,44.24041349,-78.22341627
8855,44.19417025,-78.45580726
8901,43.17583202,-80.2889417
8902,43.18098766,-80.2749369
8903,43.17153637,-80.26860664
8904,43.16834245,-80.25203469
8905,43.18094223,-80.25692933
8906,43.18814881,-80.24042763
8907,43.1735279,-80.23544609
8908,43.1703936,-80.2210106
8909,43.16185706,-80.22647002
8910,43.15418704,-80.22288242
8911,43.15245839,-80.24617307
8912,43.16111444,-80.24739567
8913,43.15201955,-80.26092547
8914,43.16263327,-80.26327224
8915,43.15458524,-80.27053254
8916,43.16228862,-80.28460777
8917,43.16471519,-80.33449463
8918,43.15701729,-80.29274825
8919,43.14105816,-80.29497305
8920,43.13470593,-80.28803631
8921,43.14302822,-80.27738535
8922,43.14543443,-80.27127054
8923,43.14426504,-80.26300446
8924,43.13972929,-80.26392588
8925,43.14327539,-80.25386847
8926,43.14414496,-80.24218506
8927,43.14658289,-80.22170175
8928,43.13825516,-80.22872369
8929,43.13868579,-80.24029349
8930,43.13592916,-80.25038406
8931,43.12762401,-80.22783175
8932,43.12027496,-80.24394257
8933,43.12961562,-80.25420517
8934,43.13546097,-80.26239118
8935,43.11783063,-80.25963086
8936,43.12228706,-80.26923658
8937,43.11473526,-80.29777297
8939,43.15066814,-80.3046175
8945,43.12129508,-80.30927856
8946,43.158591,-80.31665346
8947,43.1503369,-80.20643204
8948,43.12964827,-80.27595713
8949,43.18083422,-80.23224224
8950,43.13387044,-80.27473511
8951,43.18068838,-80.38000603
8953,43.08131012,-80.48992546
8954,43.04478699,-80.33797245
8955,43.05697374,-80.1236394
8956,43.1195669,-80.09901246
8959,42.99914686,-80.09676057
8960,43.24273069,-80.3372781
